lat,lon,co,no,no2,o3,so2,pm2_5,pm10,nh3
17.276475392045146,78.30785079176012,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.276475392045146,78.31726390798327,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.276475392045146,78.32667702420642,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.276475392045146,78.33609014042958,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.276475392045146,78.34550325665272,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.276475392045146,78.35491637287588,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.276475392045146,78.36432948909902,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.276475392045146,78.37374260532218,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.276475392045146,78.38315572154534,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.276475392045146,78.39256883776848,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.276475392045146,78.40198195399164,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.41139507021478,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.42080818643794,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.4302213026611,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.43963441888424,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.4490475351074,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.45846065133054,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.4678737675537,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.47728688377684,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.4867,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.49611311622316,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.5055262324463,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.51493934866946,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.5243524648926,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.53376558111576,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.5431786973389,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.55259181356206,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.56200492978522,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.57141804600836,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.58083116223152,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.59024427845466,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.59965739467782,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.276475392045146,78.60907051090098,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.61848362712412,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.62789674334728,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.63730985957042,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.64672297579358,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.65613609201672,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.66554920823988,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.67496232446304,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.68437544068618,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.69378855690934,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.70320167313248,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.71261478935564,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.72202790557878,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.73144102180194,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.276475392045146,78.7408541380251,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.2325458619749,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.24195897819806,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.25137209442121,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.26078521064436,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.27019832686751,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.27961144309066,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.28902455931382,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.29843767553696,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.30785079176012,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.31726390798327,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.32667702420642,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.33609014042958,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.34550325665272,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.35491637287588,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.36432948909902,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.37374260532218,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.38315572154534,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.39256883776848,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.285519109374718,78.40198195399164,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.41139507021478,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.42080818643794,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.4302213026611,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.43963441888424,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.4490475351074,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.45846065133054,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.4678737675537,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.47728688377684,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.4867,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.49611311622316,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.5055262324463,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.51493934866946,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.5243524648926,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.53376558111576,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.5431786973389,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.55259181356206,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.56200492978522,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.57141804600836,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.58083116223152,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.59024427845466,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.59965739467782,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.285519109374718,78.60907051090098,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.61848362712412,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.62789674334728,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.63730985957042,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.64672297579358,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.65613609201672,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.66554920823988,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.67496232446304,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.68437544068618,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.69378855690934,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.70320167313248,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.71261478935564,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.72202790557878,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.73144102180194,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.285519109374718,78.7408541380251,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.22313274575176,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.2325458619749,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.24195897819806,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.25137209442121,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.26078521064436,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.27019832686751,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.27961144309066,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.28902455931382,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.29843767553696,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.30785079176012,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.31726390798327,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.32667702420642,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.33609014042958,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.34550325665272,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.35491637287588,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.36432948909902,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.37374260532218,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.38315572154534,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.39256883776848,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.29456282670429,78.40198195399164,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.41139507021478,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.42080818643794,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.4302213026611,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.43963441888424,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.4490475351074,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.45846065133054,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.4678737675537,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.47728688377684,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.4867,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.49611311622316,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.5055262324463,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.51493934866946,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.5243524648926,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.53376558111576,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.5431786973389,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.55259181356206,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.56200492978522,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.57141804600836,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.58083116223152,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.59024427845466,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.59965739467782,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.29456282670429,78.60907051090098,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.61848362712412,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.62789674334728,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.63730985957042,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.64672297579358,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.65613609201672,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.66554920823988,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.67496232446304,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.68437544068618,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.69378855690934,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.70320167313248,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.71261478935564,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.72202790557878,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.73144102180194,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.7408541380251,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.29456282670429,78.75026725424824,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.22313274575176,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.2325458619749,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.24195897819806,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.25137209442121,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.26078521064436,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.27019832686751,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.27961144309066,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.28902455931382,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.29843767553696,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.30785079176012,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.31726390798327,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.32667702420642,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.33609014042958,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.34550325665272,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.35491637287588,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.36432948909902,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.37374260532218,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.38315572154534,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.39256883776848,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.303606544033862,78.40198195399164,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.41139507021478,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.42080818643794,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.4302213026611,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.43963441888424,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.4490475351074,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.45846065133054,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.4678737675537,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.47728688377684,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.4867,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.49611311622316,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.5055262324463,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.51493934866946,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.5243524648926,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.53376558111576,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.5431786973389,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.55259181356206,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.56200492978522,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.57141804600836,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.58083116223152,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.59024427845466,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.59965739467782,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.303606544033862,78.60907051090098,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.61848362712412,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.62789674334728,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.63730985957042,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.64672297579358,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.65613609201672,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.66554920823988,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.67496232446304,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.68437544068618,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.69378855690934,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.70320167313248,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.71261478935564,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.72202790557878,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.73144102180194,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.7408541380251,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.303606544033862,78.75026725424824,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.22313274575176,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.2325458619749,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.24195897819806,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.25137209442121,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.26078521064436,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.27019832686751,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.27961144309066,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.28902455931382,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.29843767553696,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.30785079176012,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.31726390798327,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.32667702420642,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.33609014042958,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.34550325665272,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.35491637287588,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.36432948909902,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.37374260532218,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.38315572154534,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.39256883776848,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.312650261363434,78.40198195399164,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.41139507021478,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.42080818643794,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.4302213026611,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.43963441888424,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.4490475351074,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.45846065133054,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.4678737675537,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.47728688377684,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.4867,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.49611311622316,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.5055262324463,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.51493934866946,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.5243524648926,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.53376558111576,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.5431786973389,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.55259181356206,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.56200492978522,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.57141804600836,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.58083116223152,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.59024427845466,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.59965739467782,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.312650261363434,78.60907051090098,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.61848362712412,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.62789674334728,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.63730985957042,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.64672297579358,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.65613609201672,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.66554920823988,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.67496232446304,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.68437544068618,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.69378855690934,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.70320167313248,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.71261478935564,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.72202790557878,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.73144102180194,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.7408541380251,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.312650261363434,78.75026725424824,91.59,0,4.02,51.66,5.22,1.72,2.48,2.6
17.321693978693002,78.2137196295286,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.321693978693002,78.22313274575176,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.321693978693002,78.2325458619749,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.321693978693002,78.24195897819806,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.321693978693002,78.25137209442121,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.321693978693002,78.26078521064436,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.321693978693002,78.27019832686751,98.82,0,5.15,36.62,4.62,0.71,1.62,3.41
17.321693978693002,78.27961144309066,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.321693978693002,78.28902455931382,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.321693978693002,78.29843767553696,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.321693978693002,78.30785079176012,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.321693978693002,78.31726390798327,98.82,0,5.15,36.62,4.62,0.71,1.62,3.41
17.321693978693002,78.32667702420642,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.321693978693002,78.33609014042958,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.321693978693002,78.34550325665272,98.82,0,5.15,36.62,4.62,0.71,1.62,3.41
17.321693978693002,78.35491637287588,98.82,0,5.15,36.62,4.62,0.71,1.62,3.41
17.321693978693002,78.36432948909902,98.82,0,5.15,36.62,4.62,0.71,1.62,3.41
17.321693978693002,78.37374260532218,98.82,0,5.15,36.62,4.62,0.71,1.62,3.41
17.321693978693002,78.38315572154534,98.82,0,5.15,36.62,4.62,0.71,1.62,3.41
17.321693978693002,78.39256883776848,94.71,0,4.14,47.61,4.42,1.36,2.25,3.16
17.321693978693002,78.40198195399164,96.72,0,5.25,37.99,5.3,0.71,1.48,2.96
17.321693978693002,78.41139507021478,96.72,0,5.25,37.99,5.3,0.71,1.48,2.96
17.321693978693002,78.42080818643794,96.72,0,5.25,37.99,5.3,0.71,1.48,2.96
17.321693978693002,78.4302213026611,96.72,0,5.25,37.99,5.3,0.71,1.48,2.96
17.321693978693002,78.43963441888424,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.321693978693002,78.4490475351074,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.321693978693002,78.45846065133054,96.72,0,5.25,37.99,5.3,0.71,1.48,2.96
17.321693978693002,78.4678737675537,93.16,0,4.08,49.63,4.82,1.54,2.37,2.88
17.321693978693002,78.47728688377684,96.72,0,5.25,37.99,5.3,0.71,1.48,2.96
17.321693978693002,78.4867,96.72,0,5.25,37.99,5.3,0.71,1.48,2.96
17.321693978693002,78.49611311622316,96.72,0,5.25,37.99,5.3,0.71,1.48,2.96
